id,canonical_name,category_id,subcategory,keywords,primary_unit,unit_weight_grams,unit_volume_ml,density_g_per_ml,calories_per_100g,protein_g_per_100g,carbs_g_per_100g,fat_g_per_100g,fiber_g_per_100g,sugar_g_per_100g,sodium_mg_per_100g,shelf_life_days_pantry,shelf_life_days_fridge,shelf_life_days_freezer,origin_country,can_conserve_bocal,can_lactofermentation,can_sechage,can_congelation,can_confiture,can_vinaigre,can_huile,process_params,created_at,updated_at,structured_seasons,category_parent,category_child
790,marcassin,8,viandes_exotiques,"[""marcassin"",""young wild boar"",""gibier""]",g,1.00,,1.0500,122.0,21.50,0.00,3.30,0.00,0.00,47.00,1,3,180,"[""FR"",""DE"",""IT""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",viandes,viandes_exotiques
791,truite,9,poissons_eau_douce,"[""truite"",""trout"",""poisson eau douce""]",g,1.00,,1.0500,148.0,20.80,0.00,6.60,0.00,0.00,67.00,1,2,180,"[""NO"",""CL"",""DK"",""TR""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
792,saumon,9,poissons_mer,"[""saumon"",""salmon"",""poisson eau douce""]",g,1.00,,1.0500,208.0,25.40,0.00,12.40,0.00,0.00,59.00,1,2,180,"[""NO"",""CL"",""CA"",""GB""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
793,brochet,9,poissons_eau_douce,"[""brochet"",""pike"",""poisson eau douce""]",g,1.00,,1.0500,113.0,24.70,0.00,1.10,0.00,0.00,42.00,1,2,180,"[""RU"",""FI"",""SE"",""CA""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
794,perche,9,poissons_eau_douce,"[""perche"",""perch"",""poisson eau douce""]",g,1.00,,1.0500,91.0,19.40,0.00,0.90,0.00,0.00,62.00,1,2,180,"[""FI"",""RU"",""CA"",""US""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
795,sandre,9,poissons_eau_douce,"[""sandre"",""zander"",""poisson eau douce""]",g,1.00,,1.0500,105.0,21.50,0.00,1.30,0.00,0.00,68.00,1,2,180,"[""FI"",""EE"",""RU"",""DE""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
796,carpe,9,poissons_eau_douce,"[""carpe"",""carp"",""poisson eau douce""]",g,1.00,,1.0500,127.0,17.80,0.00,5.60,0.00,0.00,49.00,1,2,180,"[""CN"",""CZ"",""HU"",""PL""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
797,tanche,9,poissons_eau_douce,"[""tanche"",""tench"",""poisson eau douce""]",g,1.00,,1.0500,69.0,15.30,0.00,0.70,0.00,0.00,55.00,1,2,180,"[""FR"",""DE"",""PL"",""CZ""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
798,anguille,9,poissons_eau_douce,"[""anguille"",""eel"",""poisson eau douce""]",g,1.00,,1.0500,184.0,18.40,0.00,11.70,0.00,0.00,51.00,1,2,180,"[""JP"",""CN"",""IT"",""NL""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
799,silure,9,poissons_eau_douce,"[""silure"",""catfish"",""poisson eau douce""]",g,1.00,,1.0500,105.0,16.40,0.00,3.70,0.00,0.00,43.00,1,2,180,"[""RO"",""HU"",""DE"",""FR""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
800,omble,9,poissons_eau_douce,"[""omble"",""arctic char"",""poisson eau douce""]",g,1.00,,1.0500,148.0,20.80,0.00,6.60,0.00,0.00,67.00,1,2,180,"[""CA"",""FI"",""IS"",""NO""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
801,barbeau,9,poissons_eau_douce,"[""barbeau"",""barbel"",""poisson eau douce""]",g,1.00,,1.0500,127.0,17.80,0.00,5.60,0.00,0.00,49.00,1,2,180,"[""FR"",""DE"",""AT"",""CH""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
802,gardon,9,poissons_eau_douce,"[""gardon"",""roach"",""poisson eau douce""]",g,1.00,,1.0500,127.0,17.80,0.00,5.60,0.00,0.00,49.00,1,2,180,"[""FR"",""DE"",""PL"",""RU""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_eau_douce
803,cabillaud,9,poissons_mer,"[""cabillaud"",""cod"",""poisson mer""]",g,1.00,,1.0500,105.0,23.00,0.00,0.90,0.00,0.00,72.00,1,2,180,"[""NO"",""IS"",""RU"",""US""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
804,thon,9,poissons_mer,"[""thon"",""tuna"",""poisson mer""]",g,1.00,,1.0500,184.0,25.50,0.00,8.10,0.00,0.00,39.00,1,2,180,"[""JP"",""TW"",""KR"",""ES""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
805,sardine,9,poissons_mer,"[""sardine"",""sardine"",""poisson mer""]",g,1.00,,1.0500,208.0,24.60,0.00,11.50,0.00,0.00,142.00,1,2,180,"[""MA"",""PT"",""ES"",""FR""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
806,maquereau,9,poissons_mer,"[""maquereau"",""mackerel"",""poisson mer""]",g,1.00,,1.0500,205.0,23.80,0.00,11.90,0.00,0.00,59.00,1,2,180,"[""NO"",""GB"",""IR"",""JP""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
807,sole,9,poissons_mer,"[""sole"",""sole"",""poisson mer""]",g,1.00,,1.0500,86.0,18.10,0.00,1.20,0.00,0.00,90.00,1,2,180,"[""FR"",""NL"",""BE"",""GB""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
808,bar,9,poissons_mer,"[""bar"",""sea bass"",""poisson mer""]",g,1.00,,1.0500,124.0,23.20,0.00,3.10,0.00,0.00,68.00,1,2,180,"[""FR"",""IT"",""ES"",""GR""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
809,daurade,9,poissons_mer,"[""daurade"",""sea bream"",""poisson mer""]",g,1.00,,1.0500,96.0,19.80,0.00,1.20,0.00,0.00,150.00,1,2,180,"[""FR"",""IT"",""ES"",""GR""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
810,anchois,9,poissons_mer,"[""anchois"",""anchovy"",""poisson mer""]",g,1.00,,1.0500,131.0,20.40,0.00,4.80,0.00,0.00,104.00,1,2,180,"[""PE"",""AR"",""CL"",""ES""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
811,hareng,9,poissons_mer,"[""hareng"",""herring"",""poisson mer""]",g,1.00,,1.0500,158.0,18.00,0.00,9.00,0.00,0.00,90.00,1,2,180,"[""NO"",""DK"",""NL"",""DE""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,poissons_mer
812,morue,9,autres_poissons,"[""morue"",""cod"",""poisson mer""]",g,1.00,,1.0500,105.0,23.00,0.00,0.90,0.00,0.00,72.00,1,2,180,"[""NO"",""IS"",""RU"",""US""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
813,lieu,9,autres_poissons,"[""lieu"",""coalfish"",""poisson mer""]",g,1.00,,1.0500,116.0,25.20,0.00,1.40,0.00,0.00,83.00,1,2,180,"[""NO"",""IS"",""GB"",""FR""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
814,églefin,9,autres_poissons,"[""églefin"",""haddock"",""poisson mer""]",g,1.00,,1.0500,112.0,24.20,0.00,0.90,0.00,0.00,74.00,1,2,180,"[""NO"",""IS"",""GB"",""FR""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
815,merlan,9,autres_poissons,"[""merlan"",""whiting"",""poisson mer""]",g,1.00,,1.0500,84.0,18.30,0.00,1.30,0.00,0.00,72.00,1,2,180,"[""FR"",""GB"",""BE"",""NL""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
816,turbot,9,autres_poissons,"[""turbot"",""turbot"",""poisson mer""]",g,1.00,,1.0500,95.0,16.10,0.00,3.00,0.00,0.00,150.00,1,2,180,"[""FR"",""NL"",""DK"",""NO""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
817,lotte,9,autres_poissons,"[""lotte"",""monkfish"",""poisson mer""]",g,1.00,,1.0500,76.0,14.50,0.00,1.50,0.00,0.00,23.00,1,2,180,"[""FR"",""ES"",""PT"",""IT""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
818,crevette,9,fruits_de_mer,"[""crevette"",""shrimp"",""crustacé""]",g,1.00,,1.0800,85.0,20.10,0.00,0.20,0.00,0.00,111.00,1,2,180,"[""TH"",""VN"",""CN"",""EC""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,fruits_de_mer
819,homard,9,fruits_de_mer,"[""homard"",""lobster"",""crustacé""]",g,1.00,,1.0800,77.0,16.50,0.00,0.80,0.00,0.00,423.00,1,2,180,"[""CA"",""US"",""NO"",""FR""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,fruits_de_mer
820,crabe,9,fruits_de_mer,"[""crabe"",""crab"",""crustacé""]",g,1.00,,1.0800,87.0,18.10,0.00,1.10,0.00,0.00,911.00,1,2,180,"[""RU"",""US"",""CN"",""CA""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,fruits_de_mer
821,langoustine,9,autres_poissons,"[""langoustine"",""norway lobster"",""crustacé""]",g,1.00,,1.0800,91.0,19.80,0.00,1.20,0.00,0.00,370.00,1,2,180,"[""GB"",""IE"",""FR"",""ES""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
822,moule,9,fruits_de_mer,"[""moule"",""mussel"",""mollusque""]",g,1.00,,1.1000,86.0,11.90,7.00,2.20,0.00,7.00,286.00,1,2,90,"[""FR"",""ES"",""NL"",""BE""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,fruits_de_mer
823,huître,9,fruits_de_mer,"[""huître"",""oyster"",""mollusque""]",g,1.00,,1.1000,81.0,9.50,7.30,2.30,0.00,7.30,417.00,1,1,90,"[""FR"",""IE"",""US"",""NZ""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,fruits_de_mer
824,coquille Saint-Jacques,9,fruits_de_mer,"[""coquille saint-jacques"",""scallop"",""mollusque""]",g,1.00,,1.0800,111.0,20.60,4.70,0.80,0.00,4.70,392.00,1,2,90,"[""FR"",""GB"",""CA"",""CL""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,fruits_de_mer
825,palourde,9,autres_poissons,"[""palourde"",""clam"",""mollusque""]",g,1.00,,1.1000,86.0,15.50,5.10,1.00,0.00,5.10,601.00,1,2,90,"[""US"",""IT"",""PT"",""ES""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
826,poulpe,9,autres_poissons,"[""poulpe"",""octopus"",""mollusque""]",g,1.00,,1.0800,82.0,14.90,2.20,1.00,0.00,2.20,230.00,1,2,180,"[""ES"",""IT"",""GR"",""JP""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
827,calmar,9,autres_poissons,"[""calmar"",""squid"",""mollusque""]",g,1.00,,1.0800,92.0,15.60,3.10,1.40,0.00,3.10,44.00,1,2,180,"[""CN"",""PE"",""AR"",""TH""]",true,false,true,true,false,false,false,,2025-09-15 15:54:35.721429+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",poissons,autres_poissons
828,lait de vache,7,lait_creme,"[""lait vache"",""cow milk"",""lait animal""]",ml,1.00,1.00,1.0300,61.0,3.20,4.80,3.20,0.00,4.80,44.00,1,7,90,"[""NZ"",""DE"",""US"",""IN""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
829,lait de chèvre,7,lait_creme,"[""lait chèvre"",""goat milk"",""lait animal""]",ml,1.00,1.00,1.0300,69.0,3.60,4.50,4.10,0.00,4.50,50.00,1,7,90,"[""IN"",""BD"",""SD"",""PK""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
830,lait de brebis,7,lait_creme,"[""lait brebis"",""sheep milk"",""lait animal""]",ml,1.00,1.00,1.0400,108.0,5.40,5.10,7.00,0.00,5.10,44.00,1,7,90,"[""CN"",""AU"",""NZ"",""TR""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
831,lait de bufflonne,7,lait_creme,"[""lait bufflonne"",""buffalo milk"",""lait animal""]",ml,1.00,1.00,1.0400,97.0,3.80,5.20,6.90,0.00,5.20,52.00,1,7,90,"[""IN"",""PK"",""EG"",""IT""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
832,lait de chamelle,7,lait_creme,"[""lait chamelle"",""camel milk"",""lait animal""]",ml,1.00,1.00,1.0300,46.0,3.00,4.40,2.20,0.00,4.40,67.00,1,5,90,"[""SO"",""KE"",""AE"",""SA""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
833,lait de jument,7,lait_creme,"[""lait jument"",""mare milk"",""lait animal""]",ml,1.00,1.00,1.0300,41.0,1.90,6.20,1.20,0.00,6.20,8.00,1,3,90,"[""KZ"",""KG"",""MN""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
834,lait d_ânesse,7,lait_creme,"[""lait ânesse"",""donkey milk"",""lait animal""]",ml,1.00,1.00,1.0300,41.0,1.70,6.00,1.40,0.00,6.00,8.00,1,3,90,"[""FR"",""IT"",""GR""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
835,lait de yak,7,lait_creme,"[""lait yak"",""yak milk"",""lait animal""]",ml,1.00,1.00,1.0500,102.0,5.90,5.00,6.50,0.00,5.00,54.00,1,7,90,"[""CN"",""MN"",""NP"",""BT""]",false,true,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
836,lait de coco,7,lait_creme,"[""lait coco"",""coconut milk"",""lait végétal""]",ml,1.00,1.00,0.9800,230.0,2.30,6.00,24.00,2.20,3.30,15.00,3,7,90,"[""TH"",""PH"",""ID"",""IN""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
837,lait d_amande,7,lait_creme,"[""lait amande"",""almond milk"",""lait végétal""]",ml,1.00,1.00,1.0000,300.0,0.60,0.60,1.50,0.50,0.20,1.00,3,7,90,"[""US"",""ES"",""AU""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
838,lait de soja,7,lait_creme,"[""lait soja"",""soy milk"",""lait végétal""]",ml,1.00,1.00,1.0000,54.0,3.30,6.00,1.80,0.60,3.00,51.00,3,7,90,"[""CN"",""JP"",""US""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
839,lait d_avoine,7,lait_creme,"[""lait avoine"",""oat milk"",""lait végétal""]",ml,1.00,1.00,1.0000,47.0,1.00,7.00,1.50,0.80,4.20,100.00,3,7,90,"[""SE"",""FI"",""DE""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
840,lait de riz,7,lait_creme,"[""lait riz"",""rice milk"",""lait végétal""]",ml,1.00,1.00,1.0000,47.0,0.30,9.20,1.00,0.30,5.30,39.00,3,7,90,"[""IT"",""ES"",""US""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
841,lait de noisette,7,lait_creme,"[""lait noisette"",""hazelnut milk"",""lait végétal""]",ml,1.00,1.00,1.0000,15.0,0.40,1.50,1.00,0.00,0.70,7.00,3,7,90,"[""IT"",""TR"",""US""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
842,lait de chanvre,7,lait_creme,"[""lait chanvre"",""hemp milk"",""lait végétal""]",ml,1.00,1.00,1.0000,83.0,4.70,1.30,7.30,0.00,0.00,16.00,3,7,90,"[""CA"",""CN"",""FR""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
843,lait de quinoa,7,lait_creme,"[""lait quinoa"",""quinoa milk"",""lait végétal""]",ml,1.00,1.00,1.0000,67.0,2.20,12.00,1.50,1.00,5.00,5.00,3,7,90,"[""PE"",""BO"",""US""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
844,lait de pois,7,lait_creme,"[""lait pois"",""pea milk"",""lait végétal""]",ml,1.00,1.00,1.0000,80.0,8.00,0.00,4.50,0.00,0.00,120.00,3,7,90,"[""CA"",""BE"",""US""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
845,lait de macadamia,7,lait_creme,"[""lait macadamia"",""macadamia milk"",""lait végétal""]",ml,1.00,1.00,1.0000,50.0,1.00,1.00,5.00,0.00,1.00,96.00,3,7,90,"[""AU"",""US""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_creme
846,fromage frais,7,lait_liquide,"[""fromage frais"",""fresh cheese"",""fromage""]",g,1.00,,1.0500,75.0,8.00,4.00,0.20,0.00,4.00,50.00,1,14,90,"[""FR"",""DE"",""NL"",""DK""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
847,fromage à pâte molle,7,lait_liquide,"[""fromage pâte molle"",""soft cheese"",""fromage""]",g,1.00,,1.0500,299.0,19.80,0.50,24.00,0.00,0.50,842.00,3,14,90,"[""FR"",""IT"",""DE""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
848,fromage à pâte pressée,7,lait_liquide,"[""fromage pâte pressée"",""pressed cheese"",""fromage""]",g,1.00,,1.2500,380.0,28.00,0.00,30.00,0.00,0.00,450.00,7,30,180,"[""CH"",""FR"",""DE"",""AT""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
849,fromage à pâte persillée,7,lait_liquide,"[""fromage pâte persillée"",""blue cheese"",""fromage""]",g,1.00,,1.1000,369.0,21.50,0.00,32.00,0.00,0.00,1809.00,7,21,90,"[""FR"",""IT"",""GB"",""DK""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
850,fromage de chèvre,7,lait_liquide,"[""fromage chèvre"",""goat cheese"",""fromage""]",g,1.00,,1.0500,285.0,18.50,2.50,23.00,0.00,2.50,380.00,3,14,90,"[""FR"",""GR"",""ES""]",false,false,false,true,false,false,false,,2025-09-15 15:56:37.642126+00,2025-09-15 17:42:50.115419+00,"{""peak"":[],""type"":""animal"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}",produits_laitiers,lait_liquide
