id,canonical_name,category_id,keywords,primary_unit,unit_weight_grams,density_g_per_ml,shelf_life_days_pantry,shelf_life_days_fridge,shelf_life_days_freezer,origin_country,process_params,created_at,updated_at,structured_seasons,nutrition_profile,process_capabilities,subcategory_id
5003,noix,5,"[""fruit sec"",""noix"",""walnut""]",g,5,0.65,180,365,365,"[""CN"",""US"",""FR"",""CL""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[9,10],""type"":""saisonnier"",""available"":[9,10,11,12]}","{""fat_g_per_100g"":65.2,""carbs_g_per_100g"":13.7,""fiber_g_per_100g"":6.7,""sugar_g_per_100g"":2.6,""calories_per_100g"":654,""protein_g_per_100g"":15.2,""sodium_mg_per_100g"":2}","{""can_huile"":true,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
5004,amande,5,"[""almond"",""amande"",""fruit sec""]",g,1.2,0.64,365,365,365,"[""US"",""ES"",""AU"",""IR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[8,9],""type"":""saisonnier"",""available"":[8,9,10]}","{""fat_g_per_100g"":49.9,""carbs_g_per_100g"":21.6,""fiber_g_per_100g"":12.5,""sugar_g_per_100g"":4.4,""calories_per_100g"":579,""protein_g_per_100g"":21.2,""sodium_mg_per_100g"":1}","{""can_huile"":true,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
6001,poivre,6,"[""épice"",""pepper"",""poivre""]",g,0.005,0.50,1095,1095,1095,"[""IN"",""VN"",""ID"",""BR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":3.3,""carbs_g_per_100g"":64,""fiber_g_per_100g"":25.3,""sugar_g_per_100g"":0.6,""calories_per_100g"":251,""protein_g_per_100g"":10.4,""sodium_mg_per_100g"":20}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
6003,gingembre,6,"[""épice"",""gingembre"",""ginger""]",g,15,0.88,7,21,365,"[""IN"",""CN"",""NG"",""TH""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.8,""carbs_g_per_100g"":18,""fiber_g_per_100g"":2,""sugar_g_per_100g"":1.7,""calories_per_100g"":80,""protein_g_per_100g"":1.8,""sodium_mg_per_100g"":13}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":true}",
6005,curcuma,6,"[""curcuma"",""épice"",""turmeric""]",g,0.5,0.88,365,365,365,"[""IN"",""CN"",""MM"",""ID""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":9.9,""carbs_g_per_100g"":65,""fiber_g_per_100g"":21,""sugar_g_per_100g"":3.2,""calories_per_100g"":354,""protein_g_per_100g"":7.8,""sodium_mg_per_100g"":38}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
6006,clou de girofle,6,"[""clou de girofle"",""clove"",""épice""]",g,0.1,0.40,1095,1095,1095,"[""ID"",""MG"",""TZ"",""LK""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":13,""carbs_g_per_100g"":65.5,""fiber_g_per_100g"":33.9,""sugar_g_per_100g"":2.4,""calories_per_100g"":274,""protein_g_per_100g"":6,""sodium_mg_per_100g"":277}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
6007,cardamome,6,"[""cardamom"",""cardamome"",""épice""]",g,0.15,0.40,1095,1095,1095,"[""GT"",""IN"",""LK"",""TZ""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":6.7,""carbs_g_per_100g"":68.5,""fiber_g_per_100g"":28,""sugar_g_per_100g"":0,""calories_per_100g"":311,""protein_g_per_100g"":10.8,""sodium_mg_per_100g"":18}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
6008,muscade,6,"[""épice"",""muscade"",""noix de muscade"",""nutmeg""]",g,5,0.40,1095,1095,1095,"[""ID"",""GD"",""IN"",""GT""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":36.3,""carbs_g_per_100g"":49.3,""fiber_g_per_100g"":20.8,""sugar_g_per_100g"":28.5,""calories_per_100g"":525,""protein_g_per_100g"":5.8,""sodium_mg_per_100g"":16}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
6009,vanille,6,"[""épice"",""vanilla"",""vanille""]",u,2,0.35,1095,1095,1095,"[""MG"",""ID"",""MX"",""PG""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":12.7,""fiber_g_per_100g"":0,""sugar_g_per_100g"":12.7,""calories_per_100g"":288,""protein_g_per_100g"":0.1,""sodium_mg_per_100g"":9}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
6011,moutarde,6,"[""épice"",""graine de moutarde"",""moutarde"",""mustard seed""]",g,0.002,0.50,1095,1095,1095,"[""CA"",""IN"",""NP"",""RU""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":36.2,""carbs_g_per_100g"":28.1,""fiber_g_per_100g"":12.2,""sugar_g_per_100g"":6.8,""calories_per_100g"":508,""protein_g_per_100g"":26.1,""sodium_mg_per_100g"":13}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":true}",
6100,sel,6,"[""salt"",""sel"",""sodium chloride""]",g,,0.85,99999,99999,99999,"[""CN"",""US"",""IN"",""CA""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:04:19.913895+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":0,""protein_g_per_100g"":0,""sodium_mg_per_100g"":38758}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":true}",
6103,safran,6,"[""safran"",""saffron"",""épice""]",u,0.007,0.30,730,730,730,"[""IR"",""ES"",""IN""]",,2025-10-01 17:16:06.825577+00,2025-10-01 17:16:06.825577+00,"{""peak"":[10,11],""type"":""saisonnier"",""available"":[10,11]}","{""fat_g_per_100g"":5.9,""carbs_g_per_100g"":65.4,""fiber_g_per_100g"":3.9,""sugar_g_per_100g"":0,""calories_per_100g"":310,""protein_g_per_100g"":11.4,""sodium_mg_per_100g"":148}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
7001,sucre de canne,7,"[""sucre de canne"",""canne"",""sucre"",""sugar""]",g,,0.85,99999,99999,99999,"[""BR"",""IN"",""CN"",""TH""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:04:23.522519+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0,""carbs_g_per_100g"":100,""fiber_g_per_100g"":0,""sugar_g_per_100g"":100,""calories_per_100g"":387,""protein_g_per_100g"":0,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
7002,sucre de betterave,7,"[""sucre de betterave"",""betterave"",""sucre"",""sugar""]",g,,0.85,99999,99999,99999,"[""FR"",""DE"",""US"",""RU""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:04:26.913291+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0,""carbs_g_per_100g"":100,""fiber_g_per_100g"":0,""sugar_g_per_100g"":100,""calories_per_100g"":387,""protein_g_per_100g"":0,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
7003,miel,7,"[""honey"",""miel""]",g,,1.50,1095,1095,99999,"[""CN"",""TR"",""AR"",""UA""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:04:29.940875+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0,""carbs_g_per_100g"":82,""fiber_g_per_100g"":0.2,""sugar_g_per_100g"":82,""calories_per_100g"":304,""protein_g_per_100g"":0.3,""sodium_mg_per_100g"":4}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
7004,sirop d'érable,7,"[""maple syrup"",""sirop d'érable""]",cL,,1.32,1095,365,99999,"[""CA"",""US""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:04:34.149182+00,"{""peak"":[2,3],""type"":""saisonnier"",""available"":[2,3,4]}","{""fat_g_per_100g"":0.06,""carbs_g_per_100g"":67,""fiber_g_per_100g"":0,""sugar_g_per_100g"":60,""calories_per_100g"":260,""protein_g_per_100g"":0.04,""sodium_mg_per_100g"":12}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
7101,datte,7,"[""date"",""datte"",""fruit sec""]",g,7,0.70,365,730,730,"[""EG"",""SA"",""IR"",""AE""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[9,10,11],""type"":""saisonnier"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.4,""carbs_g_per_100g"":75,""fiber_g_per_100g"":8,""sugar_g_per_100g"":63,""calories_per_100g"":282,""protein_g_per_100g"":2.5,""sodium_mg_per_100g"":2}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
7102,figue,7,"[""fig"",""figue"",""fruit""]",u,50,0.85,3,7,365,"[""TR"",""GR"",""ES"",""MA""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[8,9],""type"":""fruit"",""available"":[7,8,9,10]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":19,""fiber_g_per_100g"":2.9,""sugar_g_per_100g"":16,""calories_per_100g"":74,""protein_g_per_100g"":0.8,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
8001,thé,8,"[""feuilles de thé"",""tea"",""thé""]",g,0.02,0.40,730,730,730,"[""CN"",""IN"",""LK"",""KE""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0,""carbs_g_per_100g"":0.3,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":1,""protein_g_per_100g"":0.1,""sodium_mg_per_100g"":3}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
8002,café,8,"[""café"",""coffee"",""grain de café""]",g,0.1,0.56,365,365,365,"[""BR"",""VN"",""CO"",""ID""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0,""carbs_g_per_100g"":0.2,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":2,""protein_g_per_100g"":0.1,""sodium_mg_per_100g"":2}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
8003,cacao,8,"[""cacao"",""cocoa"",""fève de cacao""]",g,0.03,0.60,730,730,730,"[""CI"",""GH"",""ID"",""NG""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":13.7,""carbs_g_per_100g"":57.9,""fiber_g_per_100g"":37,""sugar_g_per_100g"":1.8,""calories_per_100g"":228,""protein_g_per_100g"":19.6,""sodium_mg_per_100g"":21}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
8101,camomille,8,"[""camomille"",""chamomile"",""tisane""]",g,0.01,0.30,365,365,365,"[""EG"",""DE"",""HU"",""FR""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[6,7],""type"":""saisonnier"",""available"":[5,6,7,8]}","{""fat_g_per_100g"":0,""carbs_g_per_100g"":0.2,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":1,""protein_g_per_100g"":0,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
8102,verveine,8,"[""tisane"",""verbena"",""verveine""]",g,0.02,0.30,365,365,365,"[""FR"",""ES"",""MA"",""PT""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[6,7,8],""type"":""saisonnier"",""available"":[5,6,7,8,9]}","{""fat_g_per_100g"":0,""carbs_g_per_100g"":0.2,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":1,""protein_g_per_100g"":0,""sodium_mg_per_100g"":0}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
