ID,Nom,Portions,Ingrédients
8942,Velouté de cresson,4,"""300|g|cresson"",""2|pièce|pommes de terre"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8943,Velouté de betteraves,4,"""600|g|betteraves"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8944,Velouté de fenouil,4,"""600|g|fenouil"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8945,Velouté de maïs,4,"""400|g|maïs"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8946,Velouté de potimarron,4,"""800|g|potimarron"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8947,Potage julienne,4,"""2|pièce|carottes"",""2|pièce|navets"",""1|pièce|poireaux"",""1|pièce|céleri"",""1.5|litre|bouillon de légumes"""
8948,Potage cultivateur,4,"""2|pièce|carottes"",""2|pièce|pommes de terre"",""1|pièce|poireaux"",""100|g|haricots verts"",""100|g|petits pois"",""1.5|litre|bouillon de légumes"""
8949,Potage parisien,4,"""3|pièce|poireaux"",""3|pièce|pommes de terre"",""1.5|litre|bouillon de légumes"",""100|ml|crème liquide"""
8950,Potage madrilène,4,"""500|g|tomates"",""1|pièce|poivron rouge"",""1|pièce|oignon"",""1|gousse|ail"",""1|litre|bouillon de légumes"""
8951,Potage aux légumes variés,4,"""2|pièce|carottes"",""2|pièce|pommes de terre"",""1|pièce|poireaux"",""1|pièce|courgettes"",""100|g|haricots verts"",""1.5|litre|bouillon de légumes"""
8952,Potage de légumes anciens,4,"""2|pièce|panais"",""2|pièce|topinambours"",""1|pièce|rutabaga"",""1|pièce|navet"",""1.5|litre|bouillon de légumes"""
8953,Potage de légumes racines,4,"""3|pièce|carottes"",""2|pièce|navets"",""2|pièce|panais"",""1|pièce|céleri rave"",""1.5|litre|bouillon de légumes"""
8954,Potage crème de champignons,4,"""500|g|champignons paris"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8955,Potage crème de tomates,4,"""800|g|tomates"",""1|pièce|oignon"",""2|gousse|ail"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8956,Potage crème de céleri,4,"""600|g|céleri"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8957,Potage crème de poireaux,4,"""500|g|poireaux"",""2|pièce|pommes de terre"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8958,Potage crème de carottes,4,"""600|g|carottes"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8959,Potage crème de chou-fleur,4,"""600|g|chou-fleur"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8960,Potage crème de panais,4,"""600|g|panais"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8961,Potage crème de courgettes,4,"""600|g|courgettes"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8962,Potage crème d'asperges,4,"""500|g|asperges"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8963,Potage crème de navets,4,"""600|g|navets"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8964,Potage crème de topinambours,4,"""600|g|topinambours"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8965,Potage crème de brocolis,4,"""600|g|brocolis"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8966,Potage crème de potiron,4,"""800|g|potiron"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
8967,Garbure,6,"""300|g|chou vert"",""200|g|haricots blancs"",""200|g|pommes de terre"",""2|pièce|carottes"",""200|g|confit canard"",""150|g|lardons"",""1.5|litre|bouillon"""
8968,Tourin à l'ail,4,"""10|gousse|ail"",""1|pièce|oignon"",""1.5|litre|bouillon de légumes"",""2|pièce|jaune d'œuf"",""50|ml|vinaigre"""
8969,Bouillabaisse simplifiée,6,"""800|g|poissons variés"",""400|g|fruits mer"",""2|pièce|tomates"",""1|pièce|poireaux"",""1|pièce|fenouil"",""4|gousse|ail"""
8970,Bortsch ukrainien,6,"""500|g|betteraves"",""300|g|chou blanc"",""200|g|pommes de terre"",""2|pièce|carottes"",""1|pièce|oignon"",""200|g|viande boeuf"",""1.5|litre|bouillon"""
8971,Minestrone italien,6,"""2|pièce|carottes"",""2|pièce|courgettes"",""200|g|haricots blancs"",""200|g|haricots verts"",""100|g|pâtes"",""2|pièce|tomates"",""1|pièce|oignon"",""2|gousse|ail"",""1.5|litre|bouillon de légumes"""
8972,Ribollita toscane,6,"""300|g|chou noir"",""200|g|haricots blancs"",""2|pièce|carottes"",""2|pièce|courgettes"",""1|pièce|oignon"",""2|gousse|ail"",""400|g|tomates"",""1.5|litre|bouillon"""
8973,Zuppa di pesce,6,"""800|g|poissons variés"",""400|g|fruits mer"",""400|g|tomates"",""1|pièce|oignon"",""4|gousse|ail"""
8974,Acquacotta,4,"""400|g|tomates"",""1|pièce|oignon"",""4|pièce|œuf"""
8975,Sopa de ajo,4,"""8|gousse|ail"",""100|g|chorizo"",""4|pièce|œuf"",""1|litre|bouillon"""
8976,Salmorejo,4,"""1|kg|tomates"",""200|g|pain"",""2|gousse|ail"",""100|ml|huile d'olive"""
8977,Bisque de homard,6,"""2|pièce|homards"",""2|pièce|carottes"",""1|pièce|oignon"",""2|pièce|tomates"",""100|ml|cognac"",""200|ml|vin blanc"",""1|litre|fumet poisson"",""200|ml|crème liquide"""
8978,Bisque de langoustines,6,"""1|kg|langoustines"",""2|pièce|carottes"",""1|pièce|oignon"",""2|pièce|tomates"",""100|ml|cognac"",""200|ml|vin blanc"",""1|litre|fumet poisson"",""200|ml|crème liquide"""
8979,Bisque de crabes,6,"""1|kg|crabes"",""2|pièce|carottes"",""1|pièce|oignon"",""2|pièce|tomates"",""100|ml|cognac"",""200|ml|vin blanc"",""1|litre|fumet poisson"",""200|ml|crème liquide"""
8980,Bisque de crevettes,6,"""800|g|crevettes"",""2|pièce|carottes"",""1|pièce|oignon"",""2|pièce|tomates"",""100|ml|cognac"",""200|ml|vin blanc"",""1|litre|fumet poisson"",""200|ml|crème liquide"""
8981,Velouté de cèpes,4,"""500|g|cèpes"",""1|pièce|oignon"",""2|gousse|ail"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8982,Velouté de lentilles corail,4,"""300|g|lentilles corail"",""1|pièce|oignon"",""2|pièce|carottes"",""1|litre|bouillon de légumes"",""100|ml|lait coco"""
8983,Velouté de haricots blancs,4,"""300|g|haricots blancs"",""1|pièce|oignon"",""2|pièce|carottes"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8984,Velouté de pois chiches,4,"""300|g|pois chiches"",""1|pièce|oignon"",""2|gousse|ail"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8985,Velouté d'épinards,4,"""500|g|épinards"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8986,Velouté de courges,4,"""800|g|courge"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8987,Velouté de chou vert,4,"""500|g|chou vert"",""2|pièce|pommes de terre"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8988,Velouté de poivrons,4,"""4|pièce|poivrons rouges"",""1|pièce|oignon"",""2|gousse|ail"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8989,Velouté d'aubergines,4,"""3|pièce|aubergines"",""1|pièce|oignon"",""2|gousse|ail"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8990,Velouté aux herbes,4,"""100|g|épinards"",""50|g|cresson"",""50|g|oseille"",""2|pièce|pommes de terre"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""100|ml|crème liquide"""
8991,Potage de légumes variés,4,"""2|pièce|carottes"",""2|pièce|pommes de terre"",""1|pièce|poireaux"",""1|pièce|courgettes"",""100|g|haricots verts"",""1.5|litre|bouillon de légumes"""
8992,Potage au chou,4,"""500|g|chou blanc"",""2|pièce|pommes de terre"",""1|pièce|oignon"",""1|pièce|carottes"",""1.5|litre|bouillon de légumes"""
8993,Potage aux carottes,4,"""600|g|carottes"",""2|pièce|pommes de terre"",""1|pièce|oignon"",""1.5|litre|bouillon de légumes"""
8994,Potage aux courgettes,4,"""600|g|courgettes"",""1|pièce|oignon"",""1.5|litre|bouillon de légumes"""
8995,Potage aux poireaux,4,"""500|g|poireaux"",""3|pièce|pommes de terre"",""1.5|litre|bouillon de légumes"""
8996,Potage aux pommes de terre,4,"""800|g|pommes de terre"",""1|pièce|oignon"",""1|pièce|poireaux"",""1.5|litre|bouillon de légumes"""
8997,Potage au céleri,4,"""600|g|céleri"",""2|pièce|pommes de terre"",""1|pièce|oignon"",""1.5|litre|bouillon de légumes"""
9007,Potage au potiron,4,"""800|g|potiron"",""2|pièce|pommes de terre"",""1|pièce|oignon"",""1.5|litre|bouillon de légumes"""
9010,Potage méditerranéen,4,"""2|pièce|tomates"",""1|pièce|courgettes"",""1|pièce|poivrons"",""1|pièce|aubergine"",""1|pièce|oignon"",""2|gousse|ail"",""1|litre|bouillon de légumes"""
9011,Crème de champignons,4,"""500|g|champignons"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
9012,Crème de poireaux,4,"""500|g|poireaux"",""2|pièce|pommes de terre"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
9013,Crème de courgettes,4,"""600|g|courgettes"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
9014,Crème de carottes,4,"""600|g|carottes"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
9015,Crème de céleri,4,"""600|g|céleri"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
9016,Crème de brocolis,4,"""600|g|brocolis"",""1|pièce|oignon"",""1|litre|bouillon de légumes"",""200|ml|crème liquide"""
9019,Faux-filet grillé,4,"""800|g|faux-filet"""
9020,Rumsteck grillé,4,"""800|g|rumsteck"""
9021,Bavette grillée,4,"""800|g|bavette"""
9025,Tournedos poêlé,4,"""4|pièce|tournedos"""
9027,Pavé de bœuf grillé,4,"""800|g|pavé boeuf"""
9029,Côte de bœuf grillée,4,"""1.2|kg|côte boeuf"""
9030,Araignée de bœuf grillée,4,"""600|g|araignée boeuf"""
9031,Poire de bœuf grillée,4,"""600|g|poire boeuf"""
9032,Merlan de bœuf,4,"""600|g|merlan boeuf"""
9034,Entrecôte au poivre,4,"""800|g|entrecôte"",""30|g|poivre concassé"",""100|ml|crème liquide"",""50|ml|cognac"""
9035,Steak grillé au beurre maître d'hôtel,4,"""4|pièce|steaks"",""100|g|beurre"""
9036,Filet grillé aux herbes,4,"""800|g|filet boeuf"""
9038,Daube provençale,6,"""1|kg|bœuf"",""200|g|lardons"",""3|pièce|carottes"",""2|pièce|oignon"",""4|gousse|ail"",""400|g|tomates"",""500|ml|vin rouge"""
9041,Bœuf carottes,6,"""1|kg|bœuf"",""800|g|carottes"",""2|pièce|oignon"",""2|gousse|ail"",""200|ml|vin blanc"",""500|ml|bouillon"""
9042,Navarin de bœuf,6,"""1|kg|bœuf"",""4|pièce|carottes"",""4|pièce|navets"",""300|g|petits pois"",""200|g|haricots verts"",""2|pièce|oignon"""
9043,Bœuf aux oignons,4,"""800|g|bœuf"",""500|g|oignon"",""2|gousse|ail"",""200|ml|vin blanc"""
9044,Bœuf aux poivrons,4,"""800|g|bœuf"",""3|pièce|poivrons"",""2|pièce|tomates"",""2|pièce|oignon"",""2|gousse|ail"""
9045,Bœuf aux champignons,4,"""800|g|bœuf"",""400|g|champignons"",""2|pièce|oignon"",""100|ml|vin blanc"",""200|ml|crème liquide"""
9046,Bœuf aux carottes et pommes de terre,6,"""1|kg|bœuf"",""600|g|carottes"",""600|g|pommes de terre"",""2|pièce|oignon"""
9047,Bœuf aux haricots blancs,6,"""800|g|bœuf"",""400|g|haricots blancs"",""2|pièce|carottes"",""2|pièce|oignon"",""2|pièce|tomates"""
9048,Bœuf aux pois chiches,6,"""800|g|bœuf"",""400|g|pois chiches"",""2|pièce|carottes"",""2|pièce|oignon"",""2|pièce|tomates"""
9049,Bœuf aux lentilles,6,"""800|g|bœuf"",""300|g|lentilles"",""2|pièce|carottes"",""2|pièce|oignon"""
9050,Bœuf aux courgettes,4,"""800|g|bœuf"",""3|pièce|courgettes"",""2|pièce|tomates"",""2|pièce|oignon"",""2|gousse|ail"""
9076,Blanquette de veau,6,"""1|kg|veau"",""3|pièce|carottes"",""2|pièce|poireaux"",""1|pièce|oignon"",""300|g|champignons"",""2|pièce|jaune d'œuf"",""200|ml|crème liquide"""
9078,Veau aux olives,4,"""800|g|veau"",""200|g|olives vertes"",""2|pièce|tomates"",""2|pièce|oignon"",""2|gousse|ail"",""200|ml|vin blanc"""
9079,Veau aux champignons,4,"""800|g|veau"",""400|g|champignons"",""2|pièce|oignon"",""100|ml|vin blanc"",""200|ml|crème liquide"""
9083,Veau aux poivrons,4,"""800|g|veau"",""3|pièce|poivrons"",""2|pièce|tomates"",""2|pièce|oignon"",""2|gousse|ail"""
9087,Veau aux haricots blancs,6,"""800|g|veau"",""400|g|haricots blancs"",""2|pièce|carottes"",""2|pièce|oignon"",""2|pièce|tomates"""
9094,Veau au curry doux,4,"""800|g|veau"",""2|pièce|oignon"",""2|gousse|ail"",""200|ml|lait coco"""
9095,Escalope de veau grillée,4,"""4|pièce|escalopes veau"""
9097,Escalope de veau à la crème,4,"""4|pièce|escalopes veau"",""200|ml|crème liquide"",""100|ml|vin blanc"""
9098,Escalope de veau à la moutarde,4,"""4|pièce|escalopes veau"",""3|c. soupe|moutarde"",""200|ml|crème liquide"""
9099,Escalope de veau aux champignons,4,"""4|pièce|escalopes veau"",""300|g|champignons"",""200|ml|crème liquide"""
9100,Escalope de veau au curry doux,4,"""4|pièce|escalopes veau"",""200|ml|crème liquide"""
9101,Côte de veau grillée,4,"""4|pièce|côtes veau"""
9103,Côte de veau aux herbes,4,"""4|pièce|côtes veau"""
9104,Côte de veau aux champignons,4,"""4|pièce|côtes veau"",""300|g|champignons"",""200|ml|crème liquide"""
9105,Filet de veau grillé,4,"""600|g|filet veau"""
9106,Filet de veau à la crème,4,"""600|g|filet veau"",""200|ml|crème liquide"",""100|ml|vin blanc"""
9107,Grenadin de veau au poivre,4,"""4|pièce|grenadins veau"",""20|g|poivre concassé"",""100|ml|crème liquide"""
9109,Grenadin de veau au miel,4,"""4|pièce|grenadins veau"",""3|c. soupe|miel"""
9110,Grenadin de veau aux herbes,4,"""4|pièce|grenadins veau"""
9111,Escalope de veau milanaise,4,"""4|pièce|escalopes veau"",""2|pièce|œuf"",""150|g|chapelure"",""50|g|parmesan"""
9112,Escalope de veau cordon bleu,4,"""4|pièce|escalopes veau"",""4|tranche|jambon"",""4|tranche|fromage"",""2|pièce|œuf"",""150|g|chapelure"""
9113,Côte de veau à la moutarde,4,"""4|pièce|côtes veau"",""3|c. soupe|moutarde"",""200|ml|crème liquide"""
9114,Filet de veau sauce tomate,4,"""600|g|filet veau"",""400|g|tomates"",""2|gousse|ail"""
9115,Gigot d'agneau rôti,6,"""1.5|kg|gigot agneau"",""4|gousse|ail"""
9116,Gigot d'agneau aux herbes,6,"""1.5|kg|gigot agneau"",""4|gousse|ail"""
9117,Gigot d'agneau au miel,6,"""1.5|kg|gigot agneau"",""4|c. soupe|miel"",""4|gousse|ail"""
9118,Gigot d'agneau à l'ail,6,"""1.5|kg|gigot agneau"",""10|gousse|ail"""
9119,Gigot d'agneau à la moutarde,6,"""1.5|kg|gigot agneau"",""4|c. soupe|moutarde"",""4|gousse|ail"""
9120,Gigot d'agneau aux tomates,6,"""1.5|kg|gigot agneau"",""400|g|tomates"",""4|gousse|ail"""
9121,Carré d'agneau rôti,4,"""2|pièce|carrés agneau"",""4|gousse|ail"""
9122,Carré d'agneau grillé,4,"""2|pièce|carrés agneau"""
9123,Carré d'agneau aux herbes,4,"""2|pièce|carrés agneau"",""4|gousse|ail"""
9124,Carré d'agneau au miel,4,"""2|pièce|carrés agneau"",""3|c. soupe|miel"""
9125,Côtelettes d'agneau grillées,4,"""8|pièce|côtelettes agneau"""
9127,Côtelettes d'agneau au curry doux,4,"""8|pièce|côtelettes agneau"""
9128,Côtelettes d'agneau à la provençale,4,"""8|pièce|côtelettes agneau"",""2|gousse|ail"""
9129,Côtelettes d'agneau au paprika,4,"""8|pièce|côtelettes agneau"",""2|gousse|ail"""
9130,Épaule d'agneau rôtie,6,"""1.5|kg|épaule agneau"",""4|gousse|ail"""
9132,Épaule d'agneau au miel,6,"""1.5|kg|épaule agneau"",""4|c. soupe|miel"",""4|gousse|ail"""
9133,Épaule d'agneau aux herbes,6,"""1.5|kg|épaule agneau"",""4|gousse|ail"""
9134,Épaule d'agneau à la moutarde,6,"""1.5|kg|épaule agneau"",""4|c. soupe|moutarde"""
9135,Navarin d'agneau,6,"""1|kg|agneau"",""4|pièce|carottes"",""4|pièce|navets"",""300|g|petits pois"",""200|g|haricots verts"",""2|pièce|oignon"""
9136,Ragoût d'agneau,6,"""1|kg|agneau"",""3|pièce|carottes"",""2|pièce|oignon"",""4|gousse|ail"",""400|g|tomates"",""500|ml|vin rouge"""
9140,Agneau aux pois chiches,6,"""800|g|agneau"",""400|g|pois chiches"",""2|pièce|carottes"",""2|pièce|oignon"",""2|pièce|tomates"""
9141,Agneau aux lentilles,6,"""800|g|agneau"",""300|g|lentilles"",""2|pièce|carottes"",""2|pièce|oignon"""
9142,Agneau aux haricots blancs,6,"""800|g|agneau"",""400|g|haricots blancs"",""2|pièce|carottes"",""2|pièce|oignon"",""2|pièce|tomates"""
9146,Agneau aux poivrons,4,"""800|g|agneau"",""3|pièce|poivrons"",""2|pièce|tomates"",""2|pièce|oignon"",""2|gousse|ail"""
9147,Agneau au céleri,4,"""800|g|agneau"",""1|pièce|céleri branche"",""2|pièce|carottes"",""2|pièce|oignon"""
9150,Agneau aux pommes de terre,6,"""1|kg|agneau"",""800|g|pommes de terre"",""2|pièce|oignon"",""4|gousse|ail"""
9153,Agneau au curry doux,4,"""800|g|agneau"",""2|pièce|oignon"",""2|gousse|ail"",""200|ml|lait coco"""
9154,Agneau korma,4,"""800|g|agneau"",""2|pièce|oignon"",""3|gousse|ail"",""20|g|gingembre"",""200|ml|crème liquide"",""100|g|yaourt"""
9155,Agneau massala,4,"""800|g|agneau"",""2|pièce|oignon"",""3|gousse|ail"",""20|g|gingembre"",""400|g|tomates"""
9156,Agneau à la tomate,4,"""800|g|agneau"",""400|g|tomates"",""2|pièce|oignon"",""3|gousse|ail"""
9157,Agneau à la moutarde,4,"""800|g|agneau"",""4|c. soupe|moutarde"",""200|ml|crème liquide"""
9158,Agneau à la crème,4,"""800|g|agneau"",""200|ml|crème liquide"",""100|ml|vin blanc"""
9163,Agneau aux épices,4,"""800|g|agneau"",""2|pièce|oignon"",""2|gousse|ail"""
9164,Agneau aux pruneaux,4,"""800|g|agneau"",""200|g|pruneaux"",""2|pièce|oignon"""
9165,Agneau aux figues,4,"""800|g|agneau"",""200|g|figues"",""2|pièce|oignon"""
9172,Rôti de porc aux herbes,6,"""1|kg|rôti porc"",""4|gousse|ail"""
9176,Rôti de porc au curry doux,6,"""1|kg|rôti porc"",""2|gousse|ail"""
9177,Rôti de porc à l'ail,6,"""1|kg|rôti porc"",""8|gousse|ail"""
9181,Côtes de porc marinées,4,"""4|pièce|côtes porc"""
9182,Côtes de porc au barbecue,4,"""4|pièce|côtes porc"""
9186,Filet mignon grillé,4,"""600|g|filet mignon porc"""
9187,Filet mignon au miel,4,"""600|g|filet mignon porc"",""4|c. soupe|miel"""
9188,Filet mignon à la moutarde,4,"""600|g|filet mignon porc"",""3|c. soupe|moutarde"",""200|ml|crème liquide"""
9189,Filet mignon au romarin,4,"""600|g|filet mignon porc"",""4|gousse|ail"""
9191,Sauté de porc au curry doux,4,"""600|g|porc"",""2|pièce|oignon"",""2|pièce|poivrons"""
9199,Sauté de porc au miel,4,"""600|g|porc"",""3|c. soupe|miel"""
9201,Porc aux pommes,4,"""600|g|porc"",""3|pièce|pommes"",""2|pièce|oignon"""
9203,Porc aux figues,4,"""600|g|porc"",""200|g|figues"",""2|pièce|oignon"""
9205,Porc aux marrons,4,"""600|g|porc"",""300|g|marrons"",""2|pièce|oignon"""
9208,Porc à la moutarde,4,"""600|g|porc"",""3|c. soupe|moutarde"",""200|ml|crème liquide"""
9209,Porc au curry doux,4,"""600|g|porc"",""200|ml|lait coco"",""2|pièce|oignon"""
9225,Chevreuil rôti,4,"""800|g|chevreuil"",""4|gousse|ail"""
9226,Chevreuil aux herbes,4,"""800|g|chevreuil"",""4|gousse|ail"""
9230,Sanglier rôti,6,"""1|kg|sanglier"",""4|gousse|ail"""
9232,Sanglier aux pruneaux,6,"""1|kg|sanglier"",""200|g|pruneaux"",""2|pièce|oignon"""
9233,Cerf rôti,6,"""1|kg|cerf"",""4|gousse|ail"""
9236,Lièvre rôti,4,"""1|pièce|lièvre"",""4|gousse|ail"""
9237,Lièvre aux herbes,4,"""1|pièce|lièvre"",""4|gousse|ail"""
9238,Lièvre à la moutarde,4,"""1|pièce|lièvre"",""4|c. soupe|moutarde"",""200|ml|crème liquide"""
9239,Faisan rôti,4,"""1|pièce|faisan"",""4|tranche|lard"",""4|gousse|ail"""
9240,Faisan aux raisins,4,"""1|pièce|faisan"",""200|g|raisins"""
9241,Civet de sanglier,6,"""1|kg|sanglier"",""200|g|lardons"",""3|pièce|carottes"",""2|pièce|oignon"",""750|ml|vin rouge"""
9242,Civet de chevreuil,6,"""1|kg|chevreuil"",""200|g|lardons"",""3|pièce|carottes"",""2|pièce|oignon"",""750|ml|vin rouge"""
9243,Civet de lièvre,6,"""1|pièce|lièvre"",""200|g|lardons"",""3|pièce|carottes"",""2|pièce|oignon"",""750|ml|vin rouge"""
9244,Civet de cerf,6,"""1|kg|cerf"",""200|g|lardons"",""3|pièce|carottes"",""2|pièce|oignon"",""750|ml|vin rouge"""
9250,Chevreuil aux pruneaux,4,"""800|g|chevreuil"",""200|g|pruneaux"",""2|pièce|oignon"""
9251,Lièvre aux poires,4,"""1|pièce|lièvre"",""3|pièce|poires"""
9252,Lièvre aux figues,4,"""1|pièce|lièvre"",""200|g|figues"""
9254,Cerf aux myrtilles,4,"""800|g|cerf"",""200|g|myrtilles"""
9258,Bécasse mijotée,2,"""2|pièce|bécasses"",""4|tranche|lard"""
9259,Bécasse aux pruneaux,2,"""2|pièce|bécasses"",""150|g|pruneaux"""
9260,Burger,4,"""4|pièce|pains burger"",""600|g|viande hachée"",""4|tranche|fromage"""
9261,Burger au fromage,4,"""4|pièce|pains burger"",""600|g|viande hachée"",""8|tranche|fromage"""
9262,Burger au bacon,4,"""4|pièce|pains burger"",""600|g|viande hachée"",""8|tranche|bacon"",""4|tranche|fromage"""
9269,Burger au poulet et bœuf,4,"""4|pièce|pains burger"",""300|g|bœuf haché"",""300|g|poulet haché"",""4|tranche|fromage"""
9270,Burger aux champignons,4,"""4|pièce|pains burger"",""600|g|viande hachée"",""200|g|champignons"",""4|tranche|fromage"""
9271,Burger aux oignons,4,"""4|pièce|pains burger"",""600|g|viande hachée"",""2|pièce|oignon"",""4|tranche|fromage"""
9272,Burger aux tomates,4,"""4|pièce|pains burger"",""600|g|viande hachée"",""4|pièce|tomates"",""4|tranche|fromage"""
9278,Wrap au bœuf grillé,4,"""4|pièce|tortillas"",""400|g|bœuf"""
9279,Wrap au bœuf aux herbes,4,"""4|pièce|tortillas"",""400|g|bœuf"""
9280,Boulettes de bœuf,4,"""600|g|bœuf haché"",""1|pièce|œuf"",""1|pièce|oignon"""
9281,Boulettes de veau,4,"""600|g|veau haché"",""1|pièce|œuf"",""1|pièce|oignon"""
9282,Boulettes d'agneau,4,"""600|g|agneau haché"",""1|pièce|œuf"",""1|pièce|oignon"""
9283,Boulettes de porc,4,"""600|g|porc haché"",""1|pièce|œuf"",""1|pièce|oignon"""
9284,Boulettes au curry doux,4,"""600|g|viande hachée"",""1|pièce|œuf"",""1|pièce|oignon"""
9290,Steak haché poêlé,4,"""4|pièce|steaks hachés"""
9291,Steak haché au barbecue,4,"""4|pièce|steaks hachés"""
9296,Polpette italiennes,4,"""600|g|viande hachée"",""1|pièce|œuf"",""50|g|parmesan"""
9297,Keftas d'agneau,4,"""600|g|agneau haché"",""1|pièce|oignon"""
9298,Keftas de bœuf,4,"""600|g|bœuf haché"",""1|pièce|oignon"""
9299,Keftas de veau,4,"""600|g|veau haché"",""1|pièce|oignon"""
9300,Chateaubriand,2,"""600|g|chateaubriand"""
9301,Tournedos Rossini,4,"""4|pièce|tournedos"",""4|tranche|foie gras"",""4|tranche|pain"",""100|ml|madère"""
9302,Filet de bœuf Wellington,6,"""800|g|filet boeuf"",""300|g|duxelles champignons"",""200|g|foie gras"",""500|g|pâte feuilletée"",""1|pièce|œuf"""
9303,Entrecôte maître d'hôtel,4,"""800|g|entrecôte"",""150|g|beurre"""
9304,Côte de bœuf XXL,6,"""1.5|kg|côte boeuf"""
9305,Magret de canard au foie gras,4,"""2|pièce|magrets canard"",""200|g|foie gras"",""100|ml|porto"""
9306,Gigot d'agneau pascal,8,"""2|kg|gigot agneau"",""8|gousse|ail"""
9307,Épaule d'agneau de fête,8,"""2|kg|épaule agneau"",""8|gousse|ail"""
9308,Navarin d'agneau royal,8,"""1.5|kg|agneau"",""6|pièce|carottes"",""6|pièce|navets"",""500|g|petits pois"",""300|g|haricots verts"",""3|pièce|oignon"""
9310,Chevreuil au foie gras,4,"""800|g|chevreuil"",""150|g|foie gras"""
9311,Sanglier de fête,8,"""1.5|kg|sanglier"",""6|gousse|ail"""
9312,Lièvre à la royale,6,"""1|pièce|lièvre"",""100|g|foie gras"",""200|g|lardons"""
9313,Bécasse truffée,2,"""2|pièce|bécasses"",""50|g|truffe"",""4|tranche|lard"""
9314,Terrine de gibier royale,8,"""500|g|gibier"",""300|g|porc"",""200|g|foie gras"",""100|ml|cognac"""
9315,Filet de bœuf aux morilles,4,"""800|g|filet boeuf"",""200|g|morilles"",""200|ml|crème liquide"""
9316,Rôti de veau aux morilles,6,"""1|kg|rôti veau"",""200|g|morilles"",""200|ml|crème liquide"""
9317,Bœuf teriyaki,4,"""600|g|bœuf"",""100|ml|sauce soja"",""50|ml|mirin"",""2|c. soupe|sucre"""
9318,Bœuf sauté thaï,4,"""600|g|bœuf"",""2|pièce|poivrons"",""1|pièce|oignon"""
9319,Bœuf curry coco,4,"""600|g|bœuf"",""400|ml|lait coco"",""2|pièce|poivrons"""
9321,Bœuf bulgogi,4,"""600|g|bœuf"""
9323,Agneau tikka masala,4,"""600|g|agneau"",""200|ml|yaourt"",""400|g|tomates"",""200|ml|crème liquide"""
9324,Agneau curry thaï,4,"""600|g|agneau"",""400|ml|lait coco"",""2|pièce|poivrons"""
9325,Porc au caramel,4,"""600|g|porc"",""100|g|sucre"""
9330,Porc teriyaki,4,"""600|g|porc"",""100|ml|sauce soja"",""50|ml|mirin"",""2|c. soupe|sucre"""
9340,Carpaccio de bœuf,4,"""400|g|filet boeuf"""
9341,Carpaccio de veau,4,"""400|g|filet veau"""
9342,Carpaccio d'agneau,4,"""400|g|filet agneau"""
9343,Carpaccio de gibier,4,"""400|g|gibier"""
9344,Tartare de bœuf,4,"""500|g|filet boeuf"",""2|pièce|jaune d'œuf"""
9345,Tartare de veau,4,"""500|g|filet veau"",""2|pièce|jaune d'œuf"""
