id,generated_recipe_id,raw_name,quantity,unit,notes,canonical_food_id,archetype_id,match_status,created_at
1764,54,Sucre,5,g,1 c. à café,14037,,canonical,2026-06-04 20:04:18.764791+00
1765,54,Sel,6,g,1 c. à café,6004,,canonical,2026-06-04 20:04:18.764791+00
1766,54,Poivre noir,2,g,1/2 c. à café moulu,10005,,canonical,2026-06-04 20:04:18.764791+00
1767,54,Persil plat,15,g,quelques brins frais,1049,,canonical,2026-06-04 20:04:18.764791+00
1768,54,Pain pita,120,g,4 pains pour accompagner,,321,archetype,2026-06-04 20:04:18.764791+00
1769,55,Farine de sarrasin,120,g,,4004,,canonical,2026-06-04 20:04:18.963494+00
1770,55,Œufs,4,pièces,2 pour la pâte + 2 pour la garniture,2040,,canonical,2026-06-04 20:04:18.963494+00
1771,55,Lait demi-écrémé,250,ml,,7001,,canonical,2026-06-04 20:04:18.963494+00
1772,55,Eau,100,ml,,14018,,canonical,2026-06-04 20:04:18.963494+00
1773,55,Sel,5,g,,6004,,canonical,2026-06-04 20:04:18.963494+00
1774,55,Huile de tournesol,15,ml,Pour la pâte,11009,,canonical,2026-06-04 20:04:18.963494+00
1775,55,Beurre,20,g,Pour la cuisson,,300,archetype,2026-06-04 20:04:18.963494+00
1776,55,Jambon blanc,120,g,4 tranches,,374,archetype,2026-06-04 20:04:18.963494+00
1777,55,Gruyère râpé,60,g,,,271,archetype,2026-06-04 20:04:18.963494+00
1778,55,Salade verte mélangée,120,g,,14029,,canonical,2026-06-04 20:04:18.963494+00
1779,55,Vinaigrette,15,ml,Huile d'olive et vinaigre,,,unmatched,2026-06-04 20:04:18.963494+00
1780,70,lentilles corail,300,g,,5005,,canonical,2026-06-04 20:04:19.160908+00
1781,70,lait de coco,1,boîte,,7001,,canonical,2026-06-04 20:04:19.160908+00
1782,70,oigno n,1,,,,,unmatched,2026-06-04 20:04:19.160908+00
1783,70,ail,2,gousses,,10001,,canonical,2026-06-04 20:04:19.160908+00
1784,70,morceau gingembre,1,,,10002,,canonical,2026-06-04 20:04:19.160908+00
1785,70,c.à.c curcuma,1,,,6003,,canonical,2026-06-04 20:04:19.160908+00
1786,70,c.à.c cumin,1,,,14017,,canonical,2026-06-04 20:04:19.160908+00
1787,70,coriandre,,,,1018,,canonical,2026-06-04 20:04:19.160908+00
1788,70,riz basmati,250,g,,4003,,canonical,2026-06-04 20:04:19.160908+00
1789,70,citron vert,1,,,1016,,canonical,2026-06-04 20:04:19.160908+00
1790,59,Farine,150,g,pour la pâte brisée,,312,archetype,2026-06-04 20:04:19.366923+00
1791,59,Beurre,75,g,"froid, coupé en dés",,300,archetype,2026-06-04 20:04:19.366923+00
1792,59,Œufs,4,pièces,1 pour la pâte + 3 pour l'appareil,2040,,canonical,2026-06-04 20:04:19.366923+00
1793,59,Eau froide,30,ml,pour la pâte,14018,,canonical,2026-06-04 20:04:19.366923+00
1794,59,Sel,5,g,pour la pâte et l'assaisonnement,6004,,canonical,2026-06-04 20:04:19.366923+00
1795,59,Lardons,150,g,"fumés, sans couenne",,319,archetype,2026-06-04 20:04:19.366923+00
1796,59,Gruyère râpé,80,g,,,271,archetype,2026-06-04 20:04:19.366923+00
1797,59,Crème fraîche épaisse,200,ml,,,198,archetype,2026-06-04 20:04:19.366923+00
1798,59,Lait entier,100,ml,,7001,,canonical,2026-06-04 20:04:19.366923+00
1799,59,Noix de muscade,1,pincée,fraîchement râpée,10004,,canonical,2026-06-04 20:04:19.366923+00
1800,59,Poivre noir,1,pincée,fraîchement moulu,10005,,canonical,2026-06-04 20:04:19.366923+00
1801,59,Salade verte,90,g,mélange mesclun,14029,,canonical,2026-06-04 20:04:19.366923+00
1802,59,Vinaigrette,15,ml,huile d'olive et vinaigre,,,unmatched,2026-06-04 20:04:19.366923+00
1803,56,Filet de porc,320,g,coupé en lamelles,2051,,canonical,2026-06-04 20:04:19.567361+00
1804,56,Riz basmati,150,g,,4003,,canonical,2026-06-04 20:04:19.567361+00
1805,56,Oignon,1,pièce,"moyen, émincé",2041,,canonical,2026-06-04 20:04:19.567361+00
1806,56,Ail,2,gousses,hachées,10001,,canonical,2026-06-04 20:04:19.567361+00
1807,56,Curry en poudre,15,g,,,477,archetype,2026-06-04 20:04:19.567361+00
1808,56,Lait de coco,200,ml,,7001,,canonical,2026-06-04 20:04:19.567361+00
1809,56,Crème fraîche,60,ml,,,310,archetype,2026-06-04 20:04:19.567361+00
1810,56,Petits pois,150,g,surgelés,2047,,canonical,2026-06-04 20:04:19.567361+00
1811,56,Carottes nouvelles,200,g,en rondelles,1005,,canonical,2026-06-04 20:04:19.567361+00
1812,56,Huile d'olive,20,ml,,14030,,canonical,2026-06-04 20:04:19.567361+00
1813,56,Bouillon de volaille,150,ml,,14035,,canonical,2026-06-04 20:04:19.567361+00
1814,56,Sel,5,g,,6004,,canonical,2026-06-04 20:04:19.567361+00
1815,56,Poivre,2,g,,10005,,canonical,2026-06-04 20:04:19.567361+00
1816,58,Œufs,5,pièces,"3 pour Julien, 2 pour Zoé",2040,,canonical,2026-06-04 20:04:19.764691+00
1817,58,Cœurs d'artichauts,270,g,"150g pour Julien, 120g pour Zoé",8003,,canonical,2026-06-04 20:04:19.764691+00
1818,58,Gruyère râpé,55,g,"30g pour Julien, 25g pour Zoé",,271,archetype,2026-06-04 20:04:19.764691+00
1819,58,Pommes de terre grenaille,430,g,"250g pour Julien, 180g pour Zoé",1053,,canonical,2026-06-04 20:04:19.764691+00
1820,58,Beurre,40,g,Pour la cuisson,,300,archetype,2026-06-04 20:04:19.764691+00
1821,58,Huile d'olive,30,ml,Pour les pommes de terre,14030,,canonical,2026-06-04 20:04:19.764691+00
1822,58,Salade verte mélangée,100,g,Accompagnement,14029,,canonical,2026-06-04 20:04:19.764691+00
1823,58,Vinaigrette,20,ml,Pour la salade,,,unmatched,2026-06-04 20:04:19.764691+00
1824,58,Sel,5,g,Assaisonnement,6004,,canonical,2026-06-04 20:04:19.764691+00
1825,58,Poivre noir moulu,2,g,Assaisonnement,10005,,canonical,2026-06-04 20:04:19.764691+00
1826,58,Herbes de Provence,3,g,Pour les pommes de terre,38,,canonical,2026-06-04 20:04:19.764691+00
1827,60,Dos de cabillaud,350,g,2 filets de 175g chacun,2004,,canonical,2026-06-04 20:04:19.95894+00
1828,60,Chapelure,60,g,,,306,archetype,2026-06-04 20:04:19.95894+00
1829,60,Persil plat frais,20,g,,1049,,canonical,2026-06-04 20:04:19.95894+00
1830,60,Ciboulette fraîche,10,g,,2018,,canonical,2026-06-04 20:04:19.95894+00
1831,60,Ail,2,gousses,,10001,,canonical,2026-06-04 20:04:19.95894+00
1832,60,Parmesan râpé,30,g,,,273,archetype,2026-06-04 20:04:19.95894+00
1833,60,Huile d'olive,30,ml,,14030,,canonical,2026-06-04 20:04:19.95894+00
1834,60,Beurre,20,g,,,300,archetype,2026-06-04 20:04:19.95894+00
1835,60,Citron,1,pièce,,1015,,canonical,2026-06-04 20:04:19.95894+00
1836,60,Pommes de terre,430,g,variété à chair ferme,1053,,canonical,2026-06-04 20:04:19.95894+00
1837,60,Carottes nouvelles,270,g,,1005,,canonical,2026-06-04 20:04:19.95894+00
1838,60,Sucre,10,g,,14037,,canonical,2026-06-04 20:04:19.95894+00
1839,60,Sel,5,g,,6004,,canonical,2026-06-04 20:04:19.95894+00
1840,60,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:19.95894+00
1841,62,Pain de mie,8,tranches,épaisses,,434,archetype,2026-06-04 20:04:20.158166+00
1842,62,Jambon blanc,200,g,de qualité,,374,archetype,2026-06-04 20:04:20.158166+00
1843,62,Gruyère râpé,120,g,,,271,archetype,2026-06-04 20:04:20.158166+00
1844,62,Beurre,50,g,,,300,archetype,2026-06-04 20:04:20.158166+00
1845,62,Farine,30,g,,,312,archetype,2026-06-04 20:04:20.158166+00
1846,62,Lait,300,ml,entier,7001,,canonical,2026-06-04 20:04:20.158166+00
1847,62,Noix de muscade,1,pincée,moulue,10004,,canonical,2026-06-04 20:04:20.158166+00
1848,62,Sel,1,pincée,,6004,,canonical,2026-06-04 20:04:20.158166+00
1849,62,Poivre blanc,1,pincée,moulu,10005,,canonical,2026-06-04 20:04:20.158166+00
1850,62,Salade verte,100,g,mélangée,14029,,canonical,2026-06-04 20:04:20.158166+00
1851,62,Huile d'olive,15,ml,pour vinaigrette,14030,,canonical,2026-06-04 20:04:20.158166+00
1852,62,Vinaigre de vin,5,ml,,14032,,canonical,2026-06-04 20:04:20.158166+00
1853,63,Riz arborio,450,g,riz rond spécial risotto,4003,,canonical,2026-06-04 20:04:20.353641+00
1854,63,Champignons de Paris,180,g,"frais, émincés",3001,,canonical,2026-06-04 20:04:20.353641+00
1855,63,Parmesan AOP,80,g,râpé finement,,273,archetype,2026-06-04 20:04:20.353641+00
1856,63,Bouillon de volaille,1200,ml,chaud,14035,,canonical,2026-06-04 20:04:20.353641+00
1857,63,Échalote,1,pièce,finement hachée,2031,,canonical,2026-06-04 20:04:20.353641+00
1858,63,Vin blanc sec,150,ml,,,331,archetype,2026-06-04 20:04:20.353641+00
1859,63,Beurre,60,g,en deux fois,,300,archetype,2026-06-04 20:04:20.353641+00
1860,63,Huile d'olive,20,ml,,14030,,canonical,2026-06-04 20:04:20.353641+00
1861,63,Ail,1,gousse,hachée,10001,,canonical,2026-06-04 20:04:20.353641+00
1862,63,Persil plat,10,g,ciselé,1049,,canonical,2026-06-04 20:04:20.353641+00
1863,63,Sel,,selon goût,,6004,,canonical,2026-06-04 20:04:20.353641+00
1864,63,Poivre noir,,selon goût,fraîchement moulu,10005,,canonical,2026-06-04 20:04:20.353641+00
1865,64,lentilles vertes,200,g,,5005,,canonical,2026-06-04 20:04:20.548263+00
1866,64,asperges vertes,1,botte,,8004,,canonical,2026-06-04 20:04:20.548263+00
1867,64,radis,1,botte,,1056,,canonical,2026-06-04 20:04:20.548263+00
1868,64,œuf s,4,,,2040,,canonical,2026-06-04 20:04:20.548263+00
1869,64,échalot e,1,,,,,unmatched,2026-06-04 20:04:20.548263+00
1870,64,c.à.s moutarde,2,,,10003,,canonical,2026-06-04 20:04:20.548263+00
1871,64,citro n,1,,,,,unmatched,2026-06-04 20:04:20.548263+00
1872,64,c.à.s huile d'olive,3,,,14030,,canonical,2026-06-04 20:04:20.548263+00
1873,64,"persil, ciboulette",,,,1049,,canonical,2026-06-04 20:04:20.548263+00
1874,64,"sel, poivre",,,,6004,,canonical,2026-06-04 20:04:20.548263+00
1875,65,dos de cabillaud,400,g,,2004,,canonical,2026-06-04 20:04:20.758474+00
1876,65,bulbes fenouil,2,,,2034,,canonical,2026-06-04 20:04:20.758474+00
1877,65,quinoa,150,g,,4002,,canonical,2026-06-04 20:04:20.758474+00
1878,65,citro n,1,,,,,unmatched,2026-06-04 20:04:20.758474+00
1879,65,chapelure,30,g,,,306,archetype,2026-06-04 20:04:20.758474+00
1880,65,"persil, aneth",,,,1049,,canonical,2026-06-04 20:04:20.758474+00
1881,65,c.à.s huile d'olive,2,,,14030,,canonical,2026-06-04 20:04:20.758474+00
1882,65,"sel, poivre",,,,6004,,canonical,2026-06-04 20:04:20.758474+00
1883,66,quinoa,150,g,,4002,,canonical,2026-06-04 20:04:20.953846+00
1884,66,bocal pois chiches,1,,,5008,,canonical,2026-06-04 20:04:20.953846+00
1885,66,feta,100,g,,,313,archetype,2026-06-04 20:04:20.953846+00
1886,66,radis,1,botte,,1056,,canonical,2026-06-04 20:04:20.953846+00
1887,66,concombr e,1,,,,,unmatched,2026-06-04 20:04:20.953846+00
1888,66,menthe,,,,1037,,canonical,2026-06-04 20:04:20.953846+00
1889,66,yaourt,200,g,,,333,archetype,2026-06-04 20:04:20.953846+00
1890,66,citro n,1,,,,,unmatched,2026-06-04 20:04:20.953846+00
1891,66,c.à.c cumin,1,,,14017,,canonical,2026-06-04 20:04:20.953846+00
1893,67,poulet fermier en morceaux,1.2,kg,,2054,,canonical,2026-06-04 20:04:21.151471+00
1894,67,pommes de terre nouvelles,800,g,,1053,,canonical,2026-06-04 20:04:21.151471+00
1895,67,haricots verts,400,g,,2037,,canonical,2026-06-04 20:04:21.151471+00
1896,67,citro n,1,,,,,unmatched,2026-06-04 20:04:21.151471+00
1897,67,thym,,,,1058,,canonical,2026-06-04 20:04:21.151471+00
1898,67,ail,3,gousses,,10001,,canonical,2026-06-04 20:04:21.151471+00
1899,67,c.à.s huile d'olive,2,,,14030,,canonical,2026-06-04 20:04:21.151471+00
1900,67,"sel, poivre",,,,6004,,canonical,2026-06-04 20:04:21.151471+00
1901,72,petits pois,600,g,,2047,,canonical,2026-06-04 20:04:21.348176+00
1902,72,menthe,,,,1037,,canonical,2026-06-04 20:04:21.348176+00
1903,72,oigno n,1,,,,,unmatched,2026-06-04 20:04:21.348176+00
1904,72,œuf s,6,,,2040,,canonical,2026-06-04 20:04:21.348176+00
1905,72,"persil, ciboulette",,,,1049,,canonical,2026-06-04 20:04:21.348176+00
1906,72,radis,1,botte,,1056,,canonical,2026-06-04 20:04:21.348176+00
1907,72,bouillon de légumes,50,cl,,14036,,canonical,2026-06-04 20:04:21.348176+00
1908,72,c.à.s crème,2,,,,337,archetype,2026-06-04 20:04:21.348176+00
1909,72,pain de seigle,,,,,321,archetype,2026-06-04 20:04:21.348176+00
1910,74,steak haché,400,g,,,,unmatched,2026-06-04 20:04:21.541626+00
1911,74,pains à burger,2,,,,438,archetype,2026-06-04 20:04:21.541626+00
1912,74,cheddar affiné,100,g,,,261,archetype,2026-06-04 20:04:21.541626+00
1913,74,oignon s,2,,,2041,,canonical,2026-06-04 20:04:21.541626+00
1914,74,patate douce,600,g,,2045,,canonical,2026-06-04 20:04:21.541626+00
1915,74,salade,,,,14029,,canonical,2026-06-04 20:04:21.541626+00
1916,74,tomat e,1,,,,,unmatched,2026-06-04 20:04:21.541626+00
1917,74,"moutarde, ketchup",,,,10003,,canonical,2026-06-04 20:04:21.541626+00
1918,74,huile d'olive,,,,14030,,canonical,2026-06-04 20:04:21.541626+00
1919,75,côtes porc,2,,,2051,,canonical,2026-06-04 20:04:21.734476+00
1920,75,pommes de terre,700,g,,1053,,canonical,2026-06-04 20:04:21.734476+00
1921,75,crème,20,cl,,,337,archetype,2026-06-04 20:04:21.734476+00
1922,75,lait,30,cl,,7001,,canonical,2026-06-04 20:04:21.734476+00
1923,75,haricots verts,400,g,,2037,,canonical,2026-06-04 20:04:21.734476+00
1924,75,ail,2,gousses,,10001,,canonical,2026-06-04 20:04:21.734476+00
1925,75,romarin,,,,2057,,canonical,2026-06-04 20:04:21.734476+00
1926,75,noix de muscade,,,,10004,,canonical,2026-06-04 20:04:21.734476+00
1927,75,beurre,,,,,300,archetype,2026-06-04 20:04:21.734476+00
1928,76,gnocchi,500,g,,,,unmatched,2026-06-04 20:04:21.943125+00
1929,76,petits pois,400,g,,2047,,canonical,2026-06-04 20:04:21.943125+00
1930,76,asperges vertes,1,botte,,8004,,canonical,2026-06-04 20:04:21.943125+00
1931,76,burrat a,2,,,,,unmatched,2026-06-04 20:04:21.943125+00
1932,76,menthe,,,,1037,,canonical,2026-06-04 20:04:21.943125+00
1933,76,basilic,,,,1004,,canonical,2026-06-04 20:04:21.943125+00
1934,76,échalot e,1,,,,,unmatched,2026-06-04 20:04:21.943125+00
1935,76,c.à.s crème,2,,,,337,archetype,2026-06-04 20:04:21.943125+00
1936,76,parmesan,,,,,273,archetype,2026-06-04 20:04:21.943125+00
1937,76,huile d'olive,,,,14030,,canonical,2026-06-04 20:04:21.943125+00
1938,77,courgette s,3,,,2026,,canonical,2026-06-04 20:04:22.13565+00
1939,77,tomate s,4,,,1059,,canonical,2026-06-04 20:04:22.13565+00
1940,77,aubergin e,1,,,,,unmatched,2026-06-04 20:04:22.13565+00
1941,77,œuf s,4,,,2040,,canonical,2026-06-04 20:04:22.13565+00
1942,77,basilic,1,botte,,1004,,canonical,2026-06-04 20:04:22.13565+00
1943,77,ail,1,gousse,,10001,,canonical,2026-06-04 20:04:22.13565+00
1944,77,pignons,30,g,,,,unmatched,2026-06-04 20:04:22.13565+00
1945,77,semoule,200,g,,17,,canonical,2026-06-04 20:04:22.13565+00
1946,77,huile d'olive,,,,14030,,canonical,2026-06-04 20:04:22.13565+00
1947,77,thym,,,,1058,,canonical,2026-06-04 20:04:22.13565+00
1948,80,escalopes de volaille,400,g,en morceaux,,,unmatched,2026-06-04 20:04:22.329704+00
1949,80,champignons de Paris,250,g,émincés,3001,,canonical,2026-06-04 20:04:22.329704+00
1950,80,carottes nouvelles,2,piece,en rondelles,1005,,canonical,2026-06-04 20:04:22.329704+00
1951,80,crème fraîche,15,cl,,,310,archetype,2026-06-04 20:04:22.329704+00
1952,80,oignon,1,piece,,2041,,canonical,2026-06-04 20:04:22.329704+00
1953,80,riz,150,g,,4003,,canonical,2026-06-04 20:04:22.329704+00
1954,80,jaune d œuf,1,piece,liaison,2040,,canonical,2026-06-04 20:04:22.329704+00
1955,80,citron,0.5,piece,jus,1015,,canonical,2026-06-04 20:04:22.329704+00
1964,57,Lentilles corail,200,g,,5005,,canonical,2026-06-04 20:04:22.721958+00
1965,57,Lait de coco,200,ml,,7001,,canonical,2026-06-04 20:04:22.721958+00
1966,57,Bouillon de légumes,400,ml,,14036,,canonical,2026-06-04 20:04:22.721958+00
1967,57,Oignon,150,g,,2041,,canonical,2026-06-04 20:04:22.721958+00
1968,57,Ail,3,gousses,,10001,,canonical,2026-06-04 20:04:22.721958+00
1969,57,Gingembre frais,15,g,,10002,,canonical,2026-06-04 20:04:22.721958+00
1970,57,Tomates,200,g,,1059,,canonical,2026-06-04 20:04:22.721958+00
1971,57,Carottes nouvelles,100,g,,1005,,canonical,2026-06-04 20:04:22.721958+00
1972,57,Épinards frais,100,g,,1020,,canonical,2026-06-04 20:04:22.721958+00
1973,57,Curcuma en poudre,5,g,,6003,,canonical,2026-06-04 20:04:22.721958+00
1974,57,Cumin en poudre,3,g,,14017,,canonical,2026-06-04 20:04:22.721958+00
1975,57,Coriandre en poudre,3,g,,1018,,canonical,2026-06-04 20:04:22.721958+00
1976,57,Garam masala,2,g,,,478,archetype,2026-06-04 20:04:22.721958+00
1977,57,Huile d'olive,15,ml,,14030,,canonical,2026-06-04 20:04:22.721958+00
1978,57,Sel,3,g,,6004,,canonical,2026-06-04 20:04:22.721958+00
1979,57,Poivre noir,1,g,,10005,,canonical,2026-06-04 20:04:22.721958+00
1980,57,Coriandre fraîche,10,g,pour finir,1018,,canonical,2026-06-04 20:04:22.721958+00
1981,57,Riz basmati,300,g,poids cuit,4003,,canonical,2026-06-04 20:04:22.721958+00
5563,135,Huile de sésame,15,ml,,25,,canonical,2026-06-05 12:39:26.594331+00
2020,4,Saucisses fumées,120,g,coupées en rondelles,,383,archetype,2026-06-04 20:04:23.714136+00
2021,4,Riz basmati,100,g,,4003,,canonical,2026-06-04 20:04:23.714136+00
2022,4,Haricots rouges,160,g,"en conserve, égouttés",14023,,canonical,2026-06-04 20:04:23.714136+00
2023,4,Tomates,300,g,"mûres, concassées",1059,,canonical,2026-06-04 20:04:23.714136+00
2024,4,Oignon,80,g,émincé,2041,,canonical,2026-06-04 20:04:23.714136+00
2025,4,Ail,2,gousses,hachées,10001,,canonical,2026-06-04 20:04:23.714136+00
2026,4,Gingembre frais,10,g,râpé,10002,,canonical,2026-06-04 20:04:23.714136+00
2027,4,Piment rouge,1,pièce,haché finement,2048,,canonical,2026-06-04 20:04:23.714136+00
2028,4,Curcuma en poudre,1,c. à café,,6003,,canonical,2026-06-04 20:04:23.714136+00
2029,4,Thym frais,2,branches,,1058,,canonical,2026-06-04 20:04:23.714136+00
2030,4,Huile de tournesol,20,mL,,11009,,canonical,2026-06-04 20:04:23.714136+00
2031,4,Sel,1,pincée,,6004,,canonical,2026-06-04 20:04:23.714136+00
2032,4,Poivre noir,1,pincée,,10005,,canonical,2026-06-04 20:04:23.714136+00
2033,4,Bouillon de volaille,200,mL,,14035,,canonical,2026-06-04 20:04:23.714136+00
2314,32,Beurre,20,g,,,300,archetype,2026-06-04 20:04:27.729099+00
2156,8,Émincé de porc,290,g,épaule ou filet,2051,,canonical,2026-06-04 20:04:25.702501+00
2157,8,Riz basmati,170,g,,4003,,canonical,2026-06-04 20:04:25.702501+00
2158,8,Lait de coco,200,mL,,7001,,canonical,2026-06-04 20:04:25.702501+00
2159,8,Oignon,120,g,1 moyen,2041,,canonical,2026-06-04 20:04:25.702501+00
2160,8,Ail,8,g,2 gousses,10001,,canonical,2026-06-04 20:04:25.702501+00
2161,8,Gingembre frais,10,g,,10002,,canonical,2026-06-04 20:04:25.702501+00
2162,8,Curry en poudre,8,g,2 c. à café,,477,archetype,2026-06-04 20:04:25.702501+00
2163,8,Curcuma,3,g,1 c. à café,6003,,canonical,2026-06-04 20:04:25.702501+00
2164,8,Carottes nouvelles,150,g,,1005,,canonical,2026-06-04 20:04:25.702501+00
2165,8,Petits pois,80,g,frais ou surgelés,2047,,canonical,2026-06-04 20:04:25.702501+00
2166,8,Huile d'olive,15,mL,1 c. à soupe,14030,,canonical,2026-06-04 20:04:25.702501+00
2167,8,Bouillon de volaille,150,mL,,14035,,canonical,2026-06-04 20:04:25.702501+00
2168,8,Sel,3,g,,6004,,canonical,2026-06-04 20:04:25.702501+00
2169,8,Poivre noir,1,g,,10005,,canonical,2026-06-04 20:04:25.702501+00
2170,8,Coriandre fraîche,10,g,pour la garniture,1018,,canonical,2026-06-04 20:04:25.702501+00
2171,12,Épaule d'agneau,400,g,coupée en cubes de 3cm,4001,,canonical,2026-06-04 20:04:25.899233+00
2172,12,Pommes de terre nouvelles,500,g,épluchées et coupées en quartiers,1053,,canonical,2026-06-04 20:04:25.899233+00
2173,12,Artichauts,300,g,cœurs préparés et coupés en quartiers,8003,,canonical,2026-06-04 20:04:25.899233+00
2174,12,Carottes nouvelles,200,g,épluchées et coupées en tronçons,1005,,canonical,2026-06-04 20:04:25.899233+00
2175,12,Oignon jaune,150,g,émincé,2041,,canonical,2026-06-04 20:04:25.899233+00
2176,12,Ail,12,g,3 gousses hachées,10001,,canonical,2026-06-04 20:04:25.899233+00
2177,12,Tomates concassées,200,g,en conserve,1059,,canonical,2026-06-04 20:04:25.899233+00
2178,12,Olives vertes,80,g,dénoyautées,11007,,canonical,2026-06-04 20:04:25.899233+00
2179,12,Bouillon de bœuf,400,ml,ou eau + cube,14011,,canonical,2026-06-04 20:04:25.899233+00
2180,12,Huile d'olive,30,ml,,14030,,canonical,2026-06-04 20:04:25.899233+00
2181,12,Gingembre frais,10,g,râpé,10002,,canonical,2026-06-04 20:04:25.899233+00
2182,12,Cumin moulu,5,g,1 c. à café,14017,,canonical,2026-06-04 20:04:25.899233+00
2183,12,Coriandre moulue,3,g,½ c. à café,1018,,canonical,2026-06-04 20:04:25.899233+00
2184,12,Cannelle,2,g,¼ c. à café,14012,,canonical,2026-06-04 20:04:25.899233+00
2185,12,Paprika doux,5,g,1 c. à café,,473,archetype,2026-06-04 20:04:25.899233+00
2186,12,Safran,0.2,g,1 pincée,10006,,canonical,2026-06-04 20:04:25.899233+00
2187,12,Sel,8,g,,6004,,canonical,2026-06-04 20:04:25.899233+00
2188,12,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:25.899233+00
2189,12,Citron,50,g,½ citron pour le jus,1015,,canonical,2026-06-04 20:04:25.899233+00
2190,12,Coriandre fraîche,20,g,pour la garniture,1018,,canonical,2026-06-04 20:04:25.899233+00
2191,11,Bœuf haché 5% MG,265,g,,14011,,canonical,2026-06-04 20:04:26.095838+00
2192,11,Haricots rouges en conserve,400,g,égouttés et rincés,14023,,canonical,2026-06-04 20:04:26.095838+00
2193,11,Tomates concassées en conserve,400,g,,1059,,canonical,2026-06-04 20:04:26.095838+00
2194,11,Riz basmati,150,g,poids sec,4003,,canonical,2026-06-04 20:04:26.095838+00
2195,11,Oignon jaune,180,g,1 gros oignon,2041,,canonical,2026-06-04 20:04:26.095838+00
2196,11,Poivron rouge,150,g,1 poivron moyen,1051,,canonical,2026-06-04 20:04:26.095838+00
2197,11,Ail,12,g,3 gousses,10001,,canonical,2026-06-04 20:04:26.095838+00
2198,11,Concentré de tomate,30,g,2 c. à soupe,1059,,canonical,2026-06-04 20:04:26.095838+00
2199,11,Huile d'olive,15,ml,1 c. à soupe,14030,,canonical,2026-06-04 20:04:26.095838+00
2200,11,Paprika doux,8,g,2 c. à café,,473,archetype,2026-06-04 20:04:26.095838+00
2201,11,Cumin moulu,4,g,1 c. à café,14017,,canonical,2026-06-04 20:04:26.095838+00
2202,11,Piment de Cayenne,2,g,1/2 c. à café,2048,,canonical,2026-06-04 20:04:26.095838+00
2203,11,Origan séché,2,g,1 c. à café,2043,,canonical,2026-06-04 20:04:26.095838+00
2204,11,Sel,6,g,1 c. à café,6004,,canonical,2026-06-04 20:04:26.095838+00
2205,11,Poivre noir moulu,2,g,1/2 c. à café,10005,,canonical,2026-06-04 20:04:26.095838+00
2206,11,Bouillon de bœuf,200,ml,ou eau + cube,14011,,canonical,2026-06-04 20:04:26.095838+00
2207,11,Chocolat noir 70%,15,g,"optionnel, pour la profondeur",,308,archetype,2026-06-04 20:04:26.095838+00
2208,15,Escalope de dinde,320,g,coupée en cubes de 3cm,8009,,canonical,2026-06-04 20:04:26.297891+00
2209,15,Riz basmati,350,g,cuit (175g cru),4003,,canonical,2026-06-04 20:04:26.297891+00
2210,15,Carottes,220,g,"nouvelles, coupées en rondelles",1005,,canonical,2026-06-04 20:04:26.297891+00
2211,15,Champignons de Paris,200,g,émincés,3001,,canonical,2026-06-04 20:04:26.297891+00
2212,15,Oignon jaune,100,g,finement haché,2041,,canonical,2026-06-04 20:04:26.297891+00
2213,15,Crème fraîche épaisse,120,ml,35% MG,,198,archetype,2026-06-04 20:04:26.297891+00
2214,15,Bouillon de volaille,400,ml,cube + eau,14035,,canonical,2026-06-04 20:04:26.297891+00
2215,15,Beurre,30,g,,,300,archetype,2026-06-04 20:04:26.297891+00
2216,15,Farine,20,g,type 55,,312,archetype,2026-06-04 20:04:26.297891+00
2217,15,Vin blanc sec,100,ml,,,331,archetype,2026-06-04 20:04:26.297891+00
2218,15,Thym frais,2,branches,,1058,,canonical,2026-06-04 20:04:26.297891+00
2219,15,Laurier,2,feuilles,,2039,,canonical,2026-06-04 20:04:26.297891+00
2220,15,Persil plat,10,g,ciselé,1049,,canonical,2026-06-04 20:04:26.297891+00
2221,15,Huile d'olive,15,ml,,14030,,canonical,2026-06-04 20:04:26.297891+00
2222,15,Sel,5,g,,6004,,canonical,2026-06-04 20:04:26.297891+00
2223,15,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:26.297891+00
2224,16,Œufs,5,pièces,,2040,,canonical,2026-06-04 20:04:26.533785+00
2225,16,Pommes de terre,320,g,variété à chair ferme,1053,,canonical,2026-06-04 20:04:26.533785+00
2226,16,Épinards frais,270,g,jeunes pousses de saison,1020,,canonical,2026-06-04 20:04:26.533785+00
2227,16,Huile d'olive,60,ml,pour la cuisson,14030,,canonical,2026-06-04 20:04:26.533785+00
2228,16,Oignon,1,pièce,moyen,2041,,canonical,2026-06-04 20:04:26.533785+00
2229,16,Ail,2,gousses,,10001,,canonical,2026-06-04 20:04:26.533785+00
2230,16,Sel,5,g,,6004,,canonical,2026-06-04 20:04:26.533785+00
2231,16,Poivre noir,1,g,moulu,10005,,canonical,2026-06-04 20:04:26.533785+00
2232,16,Pain de campagne,50,g,pour accompagner,,433,archetype,2026-06-04 20:04:26.533785+00
2233,20,Bœuf haché 5% MG,300,g,,14011,,canonical,2026-06-04 20:04:26.730151+00
2234,20,Haricots rouges en conserve,400,g,poids égoutté,14023,,canonical,2026-06-04 20:04:26.730151+00
